epoch,step,train_loss,val_loss,val_acc,test_acc
81,26363,,1.7811659574508667,0.5942000150680542,
81,26363,,,,0.9013000130653381
82,26399,1.7988064289093018,,,
82,26449,1.9342962503433228,,,
82,26499,1.4834415912628174,,,
82,26549,1.6907875537872314,,,
82,26599,1.6713511943817139,,,
82,26649,2.0034375190734863,,,
82,26675,,1.7484595775604248,0.593999981880188,
82,26675,,,,0.9045000076293945
83,26699,2.056293249130249,,,
83,26749,1.8758854866027832,,,
83,26799,1.8812470436096191,,,
83,26849,1.9467480182647705,,,
83,26899,1.862097978591919,,,
83,26949,2.051314353942871,,,
83,26987,,1.78812837600708,0.590499997138977,
83,26987,,,,0.9021999835968018
84,26999,1.9565335512161255,,,
84,27049,1.9049509763717651,,,
84,27099,1.971200942993164,,,
84,27149,1.9985272884368896,,,
84,27199,1.866330623626709,,,
84,27249,2.098175048828125,,,
84,27299,1.7878000736236572,,,
84,27299,,1.7562745809555054,0.5914000272750854,
84,27299,,,,0.9083999991416931
85,27349,1.6910309791564941,,,
85,27399,2.045684337615967,,,
85,27449,1.680562973022461,,,
85,27499,1.9488496780395508,,,
85,27549,1.9326679706573486,,,
85,27599,2.017286539077759,,,
85,27611,,1.7544710636138916,0.5910000205039978,
85,27611,,,,0.9085000157356262
86,27649,2.097149610519409,,,
86,27699,1.9247782230377197,,,
86,27749,1.908521294593811,,,
86,27799,1.9766523838043213,,,
86,27849,1.836747169494629,,,
86,27899,1.7552804946899414,,,
86,27923,,1.7716058492660522,0.5921000242233276,
86,27923,,,,0.9070000052452087
87,27949,1.739893913269043,,,
87,27999,2.072503089904785,,,
87,28049,1.9547370672225952,,,
87,28099,1.5229685306549072,,,
87,28149,1.8963979482650757,,,
87,28199,1.9645686149597168,,,
87,28235,,1.7544771432876587,0.5910999774932861,
87,28235,,,,0.9053999781608582
88,28249,2.106532096862793,,,
88,28299,1.94429349899292,,,
88,28349,1.9610815048217773,,,
88,28399,1.9404468536376953,,,
88,28449,1.8225717544555664,,,
88,28499,1.9716812372207642,,,
88,28547,,1.7531832456588745,0.5910000205039978,
88,28547,,,,0.902999997138977
89,28549,1.826375961303711,,,
89,28599,1.8270721435546875,,,
89,28649,1.8550256490707397,,,
89,28699,1.7972970008850098,,,
89,28749,2.010972499847412,,,
89,28799,2.0432145595550537,,,
89,28849,1.8224663734436035,,,
89,28859,,1.7598154544830322,0.590399980545044,
89,28859,,,,0.9042999744415283
90,28899,1.9344979524612427,,,
90,28949,1.5372354984283447,,,
90,28999,1.6944411993026733,,,
90,29049,1.591930866241455,,,
90,29099,1.8255038261413574,,,
90,29149,1.5811305046081543,,,
90,29171,,1.7912319898605347,0.5903000235557556,
90,29171,,,,0.9075999855995178
91,29199,1.9067041873931885,,,
91,29249,2.0212807655334473,,,
91,29299,1.872709035873413,,,
91,29349,1.966286063194275,,,
91,29399,1.6141870021820068,,,
91,29449,1.8464350700378418,,,
91,29483,,1.7595345973968506,0.5921000242233276,
91,29483,,,,0.9079999923706055
92,29499,1.9279956817626953,,,
92,29549,1.7105494737625122,,,
92,29599,1.8976151943206787,,,
92,29649,1.73064386844635,,,
92,29699,1.98689866065979,,,
92,29749,1.9343297481536865,,,
92,29795,,1.7303035259246826,0.5936999917030334,
92,29795,,,,0.9018999934196472
93,29799,1.6453356742858887,,,
93,29849,1.5433087348937988,,,
93,29899,1.8599367141723633,,,
93,29949,1.745030403137207,,,
93,29999,1.3345911502838135,,,
93,30049,1.9199142456054688,,,
93,30099,1.981563687324524,,,
93,30107,,1.7614119052886963,0.5906000137329102,
93,30107,,,,0.9067000150680542
94,30149,1.7900539636611938,,,
94,30199,1.5208065509796143,,,
94,30249,1.8385790586471558,,,
