train_loss1,step,train_loss2,epoch,test_acc,train_acc1,train_acc2
0.0008602792513556778,5499,0.0004302745219320059,14,,,
0.0010133292526006699,5549,0.0004723362799268216,14,,,
0.0004378373268991709,5599,0.0006912196986377239,14,,,
0.000703813333529979,5649,0.00028080164338462055,14,,,
0.001310463179834187,5699,0.0017653024988248944,14,,,
0.0006905596237629652,5749,0.0005806611152365804,14,,,
0.0002820088993757963,5799,0.00044680581777356565,14,,,
0.0014448927249759436,5849,0.002041693078354001,14,,,
,5849,,14,0.8370000123977661,0.8523237109184265,0.8495192527770996
0.0003913024556823075,5899,0.0002500590053386986,15,,,
0.0008699772297404706,5949,0.0011699250899255276,15,,,
0.0006762192933820188,5999,0.0010840180329978466,15,,,
0.0007400652975775301,6049,0.0007353770779445767,15,,,
0.0005598562420345843,6099,0.0011730106780305505,15,,,
0.0002841297537088394,6149,0.0006524331402033567,15,,,
0.0007539080688729882,6199,0.00017540754924993962,15,,,
,6239,,15,0.8325999975204468,0.8511418104171753,0.8560897707939148
0.00018247029220219702,6249,0.0001270194916287437,16,,,
0.0004562921531032771,6299,0.00030986545607447624,16,,,
0.001485042623244226,6349,0.0006274858023971319,16,,,
0.000539939443115145,6399,0.0005748656112700701,16,,,
0.00010313659004168585,6449,0.00015634340525139123,16,,,
0.00035499988007359207,6499,0.0008874018676578999,16,,,
0.001975440653041005,6549,0.0008714370778761804,16,,,
0.0002080933772958815,6599,0.0003295461065135896,16,,,
,6629,,16,0.8324999809265137,0.850781261920929,0.857852578163147
0.00026021525263786316,6649,0.0006736741634085774,17,,,
0.00039300962816923857,6699,0.0004344331391621381,17,,,
0.0005615698755718768,6749,0.00017309730174019933,17,,,
0.0004773791297338903,6799,0.000911396520677954,17,,,
0.0015350751345977187,6849,0.0018214599695056677,17,,,
0.0009968964150175452,6899,0.0016448319656774402,17,,,
0.0008725536754354835,6949,0.000444146862719208,17,,,
0.0013012082781642675,6999,0.0012534070992842317,17,,,
,7019,,17,0.8495000004768372,0.8595553040504456,0.8591145873069763
0.0015006866306066513,7049,0.00047323573380708694,18,,,
0.00024983278126455843,7099,0.0004290980868972838,18,,,
0.0003249561123084277,7149,0.0002889070601668209,18,,,
0.0009932259563356638,7199,0.0008548212936148047,18,,,
0.0009113595588132739,7249,0.0009859479032456875,18,,,
0.00021863676374778152,7299,0.00030725650140084326,18,,,
0.0005402741371653974,7349,0.00031372884404845536,18,,,
0.0008509137551300228,7399,0.0005961575661785901,18,,,
,7409,,18,0.8518999814987183,0.8636819124221802,0.8637620210647583
0.0009445823961868882,7449,0.0009116965811699629,19,,,
0.0004879059852100909,7499,0.0009577979799360037,19,,,
9.674319881014526e-05,7549,0.0003471533418633044,19,,,
0.001666076947003603,7599,0.0007172905025072396,19,,,
0.0010339674772694707,7649,0.00045063841389492154,19,,,
0.0011010622838512063,7699,0.0013728456106036901,19,,,
0.00037764260196127,7749,0.0007400104077532887,19,,,
0.0011924556456506252,7799,0.0015810314798727632,19,,,
,7799,,19,0.8424999713897705,0.8668670058250427,0.8653445243835449
0.04010526090860367,7849,0.04288134723901749,20,,,
0.06204479560256004,7899,0.06817225366830826,20,,,
0.07392236590385437,7949,0.07217107713222504,20,,,
0.0735723152756691,7999,0.07815519720315933,20,,,
0.08486351370811462,8049,0.0856981873512268,20,,,
0.07706045359373093,8099,0.070669025182724,20,,,
0.11240587383508682,8149,0.11839888244867325,20,,,
,8189,,20,0.7843999862670898,0.7179287075996399,0.718910276889801
0.19318415224552155,8199,0.22197990119457245,21,,,
0.08789141476154327,8249,0.08709833025932312,21,,,
0.10689105838537216,8299,0.10603554546833038,21,,,
0.15073911845684052,8349,0.1426791399717331,21,,,
0.15635007619857788,8399,0.18421950936317444,21,,,
0.09335793554782867,8449,0.08617144823074341,21,,,
0.08864535391330719,8499,0.0937870517373085,21,,,
0.15970954298973083,8549,0.1664387732744217,21,,,
,8579,,21,0.7649999856948853,0.7890024185180664,0.7910256385803223
0.17653164267539978,8599,0.19126152992248535,22,,,
0.2764057219028473,8649,0.2273813784122467,22,,,
0.14295850694179535,8699,0.13549549877643585,22,,,
0.12167184054851532,8749,0.12885043025016785,22,,,
0.17024217545986176,8799,0.15211781859397888,22,,,
0.13908573985099792,8849,0.13722661137580872,22,,,
0.22698116302490234,8899,0.2810267508029938,22,,,
0.14776569604873657,8949,0.13160184025764465,22,,,
,8969,,22,0.8051999807357788,0.8122195601463318,0.8107972741127014
0.14463099837303162,8999,0.1406797617673874,23,,,
0.19322554767131805,9049,0.1910194307565689,23,,,
0.14883452653884888,9099,0.1391911804676056,23,,,
0.14454607665538788,9149,0.16999241709709167,23,,,
0.17989997565746307,9199,0.16818156838417053,23,,,
0.10916298627853394,9249,0.10006089508533478,23,,,
0.11891355365514755,9299,0.11655335128307343,23,,,
0.163682222366333,9349,0.18235555291175842,23,,,
,9359,,23,0.8052999973297119,0.8281450271606445,0.827964723110199
0.27469247579574585,9399,0.22414875030517578,24,,,
0.11757615208625793,9449,0.11705237627029419,24,,,
0.16582819819450378,9499,0.1728598177433014,24,,,
0.10184996575117111,9549,0.10586631298065186,24,,,
0.1994844526052475,9599,0.18546171486377716,24,,,
0.1454937756061554,9649,0.16319537162780762,24,,,
0.1905881017446518,9699,0.21884731948375702,24,,,
0.30131980776786804,9749,0.2778817415237427,24,,,
,9749,,24,0.8242999911308289,0.8373798131942749,0.8365384340286255
0.12475936859846115,9799,0.11665894836187363,25,,,
0.09584251791238785,9849,0.1048620268702507,25,,,
0.1544625610113144,9899,0.12630614638328552,25,,,
0.19720135629177094,9949,0.19830715656280518,25,,,
0.2142227739095688,9999,0.1918337643146515,25,,,
0.16654258966445923,10049,0.180536687374115,25,,,
0.18655185401439667,10099,0.20761744678020477,25,,,
,10139,,25,0.8302000164985657,0.8425881266593933,0.8456130027770996
0.22295570373535156,10149,0.22738821804523468,26,,,
0.14387498795986176,10199,0.16586247086524963,26,,,
0.1916782706975937,10249,0.2057691067457199,26,,,
0.25894004106521606,10299,0.24261492490768433,26,,,
0.3022302985191345,10349,0.2849414348602295,26,,,
0.1426367163658142,10399,0.13630931079387665,26,,,
0.13073089718818665,10449,0.11786162108182907,26,,,
0.15045446157455444,10499,0.1394488662481308,26,,,
,10529,,26,0.8424000144004822,0.8481169939041138,0.8488982319831848
0.1273018717765808,10549,0.12784072756767273,27,,,
0.12119527161121368,10599,0.1243644654750824,27,,,
0.17933867871761322,10649,0.16792963445186615,27,,,
0.1309710443019867,10699,0.12647104263305664,27,,,
0.10060793161392212,10749,0.10157918930053711,27,,,
0.31610235571861267,10799,0.29747721552848816,27,,,
0.16001324355602264,10849,0.15735241770744324,27,,,
0.1347774863243103,10899,0.13261447846889496,27,,,
,10919,,27,0.8321999907493591,0.8544671535491943,0.8514222502708435
0.19595567882061005,10949,0.19233284890651703,28,,,
0.24998170137405396,10999,0.24018971621990204,28,,,
0.15705493092536926,11049,0.14919742941856384,28,,,
0.16955304145812988,11099,0.16696244478225708,28,,,
0.16331632435321808,11149,0.16112078726291656,28,,,
0.3149319589138031,11199,0.36880844831466675,28,,,
0.20436762273311615,11249,0.23367524147033691,28,,,
0.09348776191473007,11299,0.08507279306650162,28,,,
,11309,,28,0.8518999814987183,0.8585336804389954,0.861798882484436
0.14941084384918213,11349,0.13532494008541107,29,,,
0.22516174614429474,11399,0.19351541996002197,29,,,
0.24034522473812103,11449,0.2949914336204529,29,,,
0.21601204574108124,11499,0.18480253219604492,29,,,
0.23296195268630981,11549,0.2560931444168091,29,,,
0.28923529386520386,11599,0.3078095018863678,29,,,
0.258468896150589,11649,0.237346351146698,29,,,
0.2789645195007324,11699,0.3044782280921936,29,,,
,11699,,29,0.8500000238418579,0.8625600934028625,0.8623998165130615
0.21008573472499847,11749,0.19144563376903534,30,,,
0.24815025925636292,11799,0.2759999632835388,30,,,
0.1633349359035492,11849,0.1809600293636322,30,,,
0.1604364514350891,11899,0.16998639702796936,30,,,
0.16723524034023285,11949,0.18148726224899292,30,,,
0.20437102019786835,11999,0.19505278766155243,30,,,
0.1953943818807602,12049,0.2100421041250229,30,,,
,12089,,30,0.8496000170707703,0.8729567527770996,0.8596354126930237
0.28453126549720764,12099,0.26844853162765503,31,,,
0.2030768245458603,12149,0.22708402574062347,31,,,
0.16077519953250885,12199,0.16839765012264252,31,,,
0.2550809979438782,12249,0.22225317358970642,31,,,
0.25395745038986206,12299,0.2519639730453491,31,,,
0.15146176517009735,12349,0.15565678477287292,31,,,
0.1431140899658203,12399,0.1679183393716812,31,,,
0.15911829471588135,12449,0.1547151803970337,31,,,
,12479,,31,0.8644999861717224,0.8707532286643982,0.8699719309806824
0.09559459984302521,12499,0.10287445783615112,32,,,
0.2224038690328598,12549,0.18168692290782928,32,,,
0.2085963934659958,12599,0.20170705020427704,32,,,
0.13997942209243774,12649,0.13225781917572021,32,,,
0.1238807961344719,12699,0.12864746153354645,32,,,
0.2576523423194885,12749,0.23869282007217407,32,,,
0.186298206448555,12799,0.244251549243927,32,,,
0.12594100832939148,12849,0.14478634297847748,32,,,
,12869,,32,0.8540999889373779,0.8704727292060852,0.875781238079071
0.5494067072868347,12899,0.5160869359970093,33,,,
0.18275107443332672,12949,0.1848893165588379,33,,,
0.2554684579372406,12999,0.24139176309108734,33,,,
0.19907353818416595,13049,0.1791604459285736,33,,,
0.17615610361099243,13099,0.1690722554922104,33,,,
0.23773090541362762,13149,0.22494883835315704,33,,,
0.10348568111658096,13199,0.12184292823076248,33,,,
0.12095505744218826,13249,0.14539632201194763,33,,,
,13259,,33,0.8666999936103821,0.8791466355323792,0.8694310784339905
0.17007586359977722,13299,0.16793778538703918,34,,,
0.30665677785873413,13349,0.29623180627822876,34,,,
0.16012021899223328,13399,0.1693529486656189,34,,,
0.2521943747997284,13449,0.2285858392715454,34,,,
0.2433290332555771,13499,0.2627637982368469,34,,,
0.16243059933185577,13549,0.14708925783634186,34,,,
0.1817825883626938,13599,0.1592324674129486,34,,,
0.2676602602005005,13649,0.240923210978508,34,,,
,13649,,34,0.8467000126838684,0.8798677921295166,0.8774839639663696
0.20264597237110138,13699,0.1952553242444992,35,,,
0.2631097435951233,13749,0.24253323674201965,35,,,
0.2679883539676666,13799,0.24373391270637512,35,,,
0.3554442524909973,13849,0.3478555381298065,35,,,
0.17197325825691223,13899,0.1711091846227646,35,,,
0.15355977416038513,13949,0.13928256928920746,35,,,
0.5334089398384094,13999,0.47419416904449463,35,,,
,14039,,35,0.8626000285148621,0.8790063858032227,0.8788862228393555
0.21220187842845917,14049,0.20845599472522736,36,,,
0.29068058729171753,14099,0.27939194440841675,36,,,
0.24163909256458282,14149,0.2004283368587494,36,,,
0.2685990631580353,14199,0.24374447762966156,36,,,
0.1498340368270874,14249,0.1656123399734497,36,,,
0.20587217807769775,14299,0.1648203730583191,36,,,
0.136349618434906,14349,0.13201074302196503,36,,,
0.21123357117176056,14399,0.23780080676078796,36,,,
,14429,,36,0.8633999824523926,0.8789863586425781,0.8837940692901611
0.17619562149047852,14449,0.21425609290599823,37,,,
0.18243175745010376,14499,0.2192676067352295,37,,,
1.1007376909255981,14549,0.9994258880615234,37,,,
0.12976983189582825,14599,0.13326437771320343,37,,,
0.1826253980398178,14649,0.22074227035045624,37,,,
0.2800154387950897,14699,0.24246752262115479,37,,,
0.17832696437835693,14749,0.21310269832611084,37,,,
0.19881127774715424,14799,0.212734654545784,37,,,
,14819,,37,0.8694999814033508,0.8763622045516968,0.8797275424003601
0.27463167905807495,14849,0.31036505103111267,38,,,
0.25703638792037964,14899,0.24961857497692108,38,,,
0.31963038444519043,14949,0.35031020641326904,38,,,
0.17685091495513916,14999,0.17578630149364471,38,,,
0.19047801196575165,15049,0.21279096603393555,38,,,
0.26093167066574097,15099,0.2599254250526428,38,,,
0.16169323027133942,15149,0.14783164858818054,38,,,
0.18612466752529144,15199,0.2176673412322998,38,,,
,15209,,38,0.8751999735832214,0.884495198726654,0.8826722502708435
0.4406266212463379,15249,0.41050687432289124,39,,,
0.5463043451309204,15299,0.5430351495742798,39,,,
0.24993456900119781,15349,0.2362872064113617,39,,,
0.3599414527416229,15399,0.3502776622772217,39,,,
0.2787434756755829,15449,0.2817457318305969,39,,,
0.42506179213523865,15499,0.41459545493125916,39,,,
0.3195653557777405,15549,0.36167144775390625,39,,,
0.22760216891765594,15599,0.2099204659461975,39,,,
,15599,,39,0.8709999918937683,0.8887419700622559,0.885977566242218
0.25216367840766907,15649,0.3300227224826813,40,,,
0.21571719646453857,15699,0.21461491286754608,40,,,
0.1711398810148239,15749,0.16941538453102112,40,,,
0.17936274409294128,15799,0.18323306739330292,40,,,
0.2566337287425995,15849,0.2317294180393219,40,,,
0.5065719485282898,15899,0.47480523586273193,40,,,
0.2668895721435547,15949,0.2571883797645569,40,,,
,15989,,40,0.871999979019165,0.8859575390815735,0.8867387771606445
0.2892175614833832,15999,0.2517428398132324,41,,,
0.25999024510383606,16049,0.25314196944236755,41,,,
0.6957079172134399,16099,0.5423175096511841,41,,,
0.14639362692832947,16149,0.1447783261537552,41,,,
0.2960970103740692,16199,0.277575820684433,41,,,
0.20311327278614044,16249,0.22266829013824463,41,,,
0.30589550733566284,16299,0.3827419877052307,41,,,
0.20726124942302704,16349,0.18909786641597748,41,,,
,16379,,41,0.8694999814033508,0.8896234035491943,0.8913862109184265
0.30947446823120117,16399,0.2608112692832947,42,,,
0.19336733222007751,16449,0.17652785778045654,42,,,
0.174220010638237,16499,0.1815454661846161,42,,,
0.23994261026382446,16549,0.2425069361925125,42,,,
0.3028672933578491,16599,0.3249458372592926,42,,,
0.12510116398334503,16649,0.10628398507833481,42,,,
0.19347333908081055,16699,0.1764964759349823,42,,,
0.19542483985424042,16749,0.18273916840553284,42,,,
,16769,,42,0.8623999953269958,0.8910657167434692,0.8947115540504456
0.3464963138103485,16799,0.33397477865219116,43,,,
0.22264167666435242,16849,0.23144766688346863,43,,,
0.18010079860687256,16899,0.18513359129428864,43,,,
0.35590678453445435,16949,0.29374605417251587,43,,,
0.17038647830486298,16999,0.18145053088665009,43,,,
0.24191492795944214,17049,0.24843576550483704,43,,,
0.22999508678913116,17099,0.2670828700065613,43,,,
0.4373692274093628,17149,0.5661893486976624,43,,,
,17159,,43,0.8593000173568726,0.8949319124221802,0.8925080299377441
0.29805320501327515,17199,0.26909443736076355,44,,,
0.4896317422389984,17249,0.567740797996521,44,,,
0.19288520514965057,17299,0.20037083327770233,44,,,
0.3890552222728729,17349,0.32260122895240784,44,,,
0.18383926153182983,17399,0.1439041793346405,44,,,
0.24136550724506378,17449,0.21109695732593536,44,,,
0.1731548011302948,17499,0.18470780551433563,44,,,
0.11041925847530365,17549,0.11676190048456192,44,,,
,17549,,44,0.8802000284194946,0.8955528736114502,0.8927283883094788
0.10806403309106827,17599,0.12453530728816986,45,,,
0.19384655356407166,17649,0.19207261502742767,45,,,
0.2344243973493576,17699,0.247775137424469,45,,,
0.1335284560918808,17749,0.1525968611240387,45,,,
0.30847296118736267,17799,0.26895391941070557,45,,,
0.2563317120075226,17849,0.3068414330482483,45,,,
0.24819378554821014,17899,0.2606550455093384,45,,,
,17939,,45,0.8784000277519226,0.9041265845298767,0.8791666626930237
0.2875720262527466,17949,0.31848278641700745,46,,,
0.2615904211997986,17999,0.30433040857315063,46,,,
0.20555084943771362,18049,0.23615749180316925,46,,,
0.18108926713466644,18099,0.17765295505523682,46,,,
0.2331247478723526,18149,0.2533976137638092,46,,,
0.19901412725448608,18199,0.19733700156211853,46,,,
0.3401394784450531,18249,0.35715508460998535,46,,,
0.164064422249794,18299,0.17083591222763062,46,,,
,18329,,46,0.8525000214576721,0.8994991779327393,0.8976762890815735
0.19183571636676788,18349,0.16340214014053345,47,,,
0.1638984978199005,18399,0.16823217272758484,47,,,
0.1523623913526535,18449,0.1657385379076004,47,,,
0.1857696920633316,18499,0.21076145768165588,47,,,
0.2610706090927124,18549,0.23601247370243073,47,,,
0.17205873131752014,18599,0.18848136067390442,47,,,
0.2741008400917053,18649,0.2911562919616699,47,,,
0.24976249039173126,18699,0.29861271381378174,47,,,
,18719,,47,0.8704000115394592,0.9009815454483032,0.8952123522758484
0.18001940846443176,18749,0.15996548533439636,48,,,
0.2538553774356842,18799,0.23978663980960846,48,,,
0.23615537583827972,18849,0.21273213624954224,48,,,
0.42257413268089294,18899,0.3904077112674713,48,,,
0.22136734426021576,18949,0.26432737708091736,48,,,
0.1446295827627182,18999,0.12290574610233307,48,,,
0.31812071800231934,19049,0.34830600023269653,48,,,
0.19632603228092194,19099,0.18647031486034393,48,,,
,19109,,48,0.8784000277519226,0.8977363705635071,0.9036257863044739
0.1825747787952423,19149,0.1633244901895523,49,,,
0.2338927984237671,19199,0.2389649748802185,49,,,
0.19005495309829712,19249,0.2167813777923584,49,,,
0.5069364905357361,19299,0.47186583280563354,49,,,
0.13929876685142517,19349,0.14941927790641785,49,,,
0.2964930236339569,19399,0.27173465490341187,49,,,
0.16941609978675842,19449,0.19138038158416748,49,,,
0.2948070466518402,19499,0.2783050537109375,49,,,
,19499,,49,0.8815000057220459,0.9032652378082275,0.8984575271606445
0.2330351173877716,19549,0.24739375710487366,50,,,
0.275110125541687,19599,0.3700858950614929,50,,,
0.3489532172679901,19649,0.36951586604118347,50,,,
0.18519823253154755,19699,0.18690326809883118,50,,,
0.22401483356952667,19749,0.21888026595115662,50,,,
0.1497296392917633,19799,0.15509070456027985,50,,,
0.25012078881263733,19849,0.24324801564216614,50,,,
,19889,,50,0.8884000182151794,0.9061899185180664,0.8922876715660095
0.14889106154441833,19899,0.17528703808784485,51,,,
0.4765322804450989,19949,0.5190301537513733,51,,,
0.22139021754264832,19999,0.21901439130306244,51,,,
0.2678050994873047,20049,0.22649425268173218,51,,,
0.2366715967655182,20099,0.2507171034812927,51,,,
0.25770819187164307,20149,0.2668874263763428,51,,,
0.36252328753471375,20199,0.33209437131881714,51,,,
0.3205103278160095,20249,0.34844863414764404,51,,,
,20279,,51,0.8858000040054321,0.9059695601463318,0.9079527258872986
0.21577060222625732,20299,0.21666118502616882,52,,,
0.3558562695980072,20349,0.4123998284339905,52,,,
0.24124379456043243,20399,0.2458030879497528,52,,,
0.07162351906299591,20449,0.05836771801114082,52,,,
0.08804717659950256,20499,0.07611881196498871,52,,,
0.10946829617023468,20549,0.0932641550898552,52,,,
0.14144201576709747,20599,0.11340837925672531,52,,,
0.24115164577960968,20649,0.2140449434518814,52,,,
,20669,,52,0.8590999841690063,0.8317508101463318,0.8899038434028625
0.2473861426115036,20699,0.19739533960819244,53,,,
0.2848573327064514,20749,0.26158106327056885,53,,,
0.24772219359874725,20799,0.26349198818206787,53,,,
0.2289961874485016,20849,0.22575391829013824,53,,,
0.26738110184669495,20899,0.23556281626224518,53,,,
0.1627413034439087,20949,0.16525332629680634,53,,,
0.24210572242736816,20999,0.25804731249809265,53,,,
0.6668106913566589,21049,0.7110044956207275,53,,,
,21059,,53,0.8762999773025513,0.9009615182876587,0.9115585088729858
0.17942653596401215,21099,0.1580365002155304,54,,,
0.19934867322444916,21149,0.19699713587760925,54,,,
0.22027194499969482,21199,0.2366514503955841,54,,,
0.14926019310951233,21249,0.18550775945186615,54,,,
0.1825082153081894,21299,0.21783165633678436,54,,,
0.252030611038208,21349,0.23367822170257568,54,,,
0.2619769275188446,21399,0.2544987201690674,54,,,
0.18584482371807098,21449,0.20955215394496918,54,,,
,21449,,54,0.8730999827384949,0.9107772707939148,0.8977764248847961
0.38070419430732727,21499,0.38709768652915955,55,,,
0.18518944084644318,21549,0.17772869765758514,55,,,
0.24688537418842316,21599,0.22908975183963776,55,,,
0.3005746901035309,21649,0.3500535190105438,55,,,
0.11119675636291504,21699,0.09428229182958603,55,,,
0.21020488440990448,21749,0.1614048033952713,55,,,
0.17171798646450043,21799,0.13944561779499054,55,,,
,21839,,55,0.8689000010490417,0.8841747045516968,0.9106570482254028
1.2061903476715088,21849,0.9156109094619751,56,,,
0.13567179441452026,21899,0.12734530866146088,56,,,
0.2953835725784302,21949,0.29526907205581665,56,,,
0.33563074469566345,21999,0.32996684312820435,56,,,
0.2561008632183075,22049,0.2616948187351227,56,,,
0.24547331035137177,22099,0.20825783908367157,56,,,
0.19307772815227509,22149,0.2086169272661209,56,,,
0.6433063745498657,22199,0.6653966903686523,56,,,
,22229,,56,0.8880000114440918,0.9019030332565308,0.9138621687889099
0.3411180377006531,22249,0.344131201505661,57,,,
0.12734487652778625,22299,0.13966047763824463,57,,,
0.24329158663749695,22349,0.2711191773414612,57,,,
0.08261872828006744,22399,0.06472813338041306,57,,,
0.09625820815563202,22449,0.08630024641752243,57,,,
0.23498697578907013,22499,0.22347494959831238,57,,,
0.27332988381385803,22549,0.23717039823532104,57,,,
0.2199242115020752,22599,0.17980553209781647,57,,,
,22619,,57,0.8812999725341797,0.8618389368057251,0.8846153616905212
0.17233514785766602,22649,0.18463996052742004,58,,,
